500,25,625,260,-0.14752,0.95831
500,30,625,260,-0.07826,0.96074
500,35,625,260,-0.0040447,0.96299
500,40,625,260,0.10489,0.96468
500,45,625,260,0.20164,0.96472
500,50,625,260,0.33929,0.96458
500,55,625,260,0.49079,0.96353
500,60,625,260,0.69737,0.9599
500,65,625,260,0.89189,0.9569
500,70,625,260,1.1355,0.95646
500,75,625,260,1.3796,0.95488
500,80,625,260,1.6764,0.95188
500,85,625,260,2.0331,0.95144
500,90,625,260,2.3865,0.9534
500,95,625,260,2.7074,0.95308
500,100,625,260,3.071,0.96002
500,105,625,260,-2.8417,0.96547
500,110,625,260,-2.4553,0.96905
500,115,625,260,-2.0926,0.95491
500,120,625,260,-1.6927,0.90709
500,125,625,260,-1.3196,0.84908
500,130,625,260,-0.87721,0.78578
500,135,625,260,-0.45901,0.75545
500,140,625,260,-0.30257,0.75838
500,145,625,260,-0.1116,0.78019
500,150,625,260,0.0069511,0.79732
510,25,625,260,-0.15815,0.95661
510,30,625,260,-0.087781,0.95872
510,35,625,260,-0.012016,0.96054
510,40,625,260,0.098686,0.96175
510,45,625,260,0.19686,0.96152
510,50,625,260,0.33675,0.96107
510,55,625,260,0.49103,0.96003
510,60,625,260,0.70082,0.95687
510,65,625,260,0.89853,0.95496
510,70,625,260,1.1474,0.95625
510,75,625,260,1.3966,0.95592
510,80,625,260,1.6994,0.9548
510,85,625,260,2.0646,0.95631
510,90,625,260,2.427,0.9584
510,95,625,260,2.7554,0.95976
510,100,625,260,3.1284,0.96679
510,105,625,260,-2.7743,0.97003
510,110,625,260,-2.3803,0.96186
510,115,625,260,-2.0126,0.9349
510,120,625,260,-1.613,0.87857
510,125,625,260,-1.2434,0.81907
510,130,625,260,-0.80345,0.77419
510,135,625,260,-0.37943,0.77085
510,140,625,260,-0.21588,0.78599
510,145,625,260,-0.012985,0.82236
510,150,625,260,0.11536,0.84771
520,25,625,260,-0.15208,0.95686
520,30,625,260,-0.080391,0.95866
520,35,625,260,-0.0031965,0.96017
520,40,625,260,0.10948,0.96102
520,45,625,260,0.20939,0.96058
520,50,625,260,0.35167,0.96
520,55,625,260,0.50869,0.95922
520,60,625,260,0.72225,0.95666
520,65,625,260,0.92386,0.95589
520,70,625,260,1.1781,0.95896
520,75,625,260,1.4327,0.95998
520,80,625,260,1.7424,0.96004
520,85,625,260,2.1163,0.96319
520,90,625,260,2.4873,0.96679
520,95,625,260,2.8251,0.96751
520,100,625,260,-3.0744,0.97342
520,105,625,260,-2.6843,0.96871
520,110,625,260,-2.2821,0.94855
520,115,625,260,-1.9104,0.91368
520,120,625,260,-1.514,0.84978
520,125,625,260,-1.1473,0.80096
520,130,625,260,-0.70488,0.77926
520,135,625,260,-0.26412,0.80731
520,140,625,260,-0.089654,0.83387
520,145,625,260,0.13207,0.88064
520,150,625,260,0.27269,0.90637
530,25,625,260,-0.16147,0.95544
530,30,625,260,-0.088748,0.95692
530,35,625,260,-0.010093,0.95806
530,40,625,260,0.10427,0.95861
530,45,625,260,0.20555,0.9581
530,50,625,260,0.35002,0.9575
530,55,625,260,0.50985,0.95713
530,60,625,260,0.72679,0.95553
530,65,625,260,0.93182,0.95616
530,70,625,260,1.192,0.9609
530,75,625,260,1.4521,0.96302
530,80,625,260,1.7681,0.96462
530,85,625,260,2.1503,0.96717
530,90,625,260,2.5309,0.97201
530,95,625,260,2.8755,0.97023
530,100,625,260,-3.0153,0.97277
530,105,625,260,-2.6156,0.96194
530,110,625,260,-2.2104,0.93106
530,115,625,260,-1.8375,0.89023
530,120,625,260,-1.4445,0.82942
530,125,625,260,-1.0779,0.79202
530,130,625,260,-0.62852,0.79303
530,135,625,260,-0.16753,0.8457
530,140,625,260,0.019946,0.87926
530,145,625,260,0.25968,0.92483
530,150,625,260,0.41083,0.94388
540,25,625,260,-0.1563,0.95591
540,30,625,260,-0.082319,0.9571
540,35,625,260,-0.0022993,0.95798
540,40,625,260,0.11397,0.95835
540,45,625,260,0.21695,0.95782
540,50,625,260,0.3638,0.95736
540,55,625,260,0.52647,0.95761
540,60,625,260,0.74737,0.95703
540,65,625,260,0.95661,0.959
540,70,625,260,1.2227,0.9653
540,75,625,260,1.4885,0.96848
540,80,625,260,1.8119,0.97099
540,85,625,260,2.2034,0.9744
540,90,625,260,2.5936,0.97616
540,95,625,260,2.9461,0.97404
540,100,625,260,-2.9352,0.97041
540,105,625,260,-2.5283,0.95205
540,110,625,260,-2.119,0.91042
540,115,625,260,-1.7467,0.86821
540,120,625,260,-1.3547,0.81704
540,125,625,260,-0.98681,0.79825
540,130,625,260,-0.52193,0.82514
540,135,625,260,-0.030428,0.89637
540,140,625,260,0.17196,0.92721
540,145,625,260,0.43025,0.95517
540,150,625,260,0.58881,0.95807
550,25,625,260,-0.14366,0.95668
550,30,625,260,-0.06846,0.95761
550,35,625,260,0.012895,0.95828
550,40,625,260,0.13105,0.95854
550,45,625,260,0.23573,0.9581
550,50,625,260,0.38499,0.95786
550,55,625,260,0.55056,0.95883
550,60,625,260,0.77556,0.95938
550,65,625,260,0.98918,0.96272
550,70,625,260,1.2613,0.97033
550,75,625,260,1.5331,0.97428
550,80,625,260,1.8638,0.97744
550,85,625,260,2.2645,0.97991
550,90,625,260,2.6638,0.97965
550,95,625,260,3.0244,0.97396
550,100,625,260,-2.8475,0.96369
550,105,625,260,-2.4364,0.94042
550,110,625,260,-2.0257,0.89372
550,115,625,260,-1.6515,0.85398
550,120,625,260,-1.2601,0.81586
550,125,625,260,-0.88604,0.81507
550,130,625,260,-0.3976,0.86543
550,135,625,260,0.12671,0.9384
550,140,625,260,0.34186,0.95531
550,145,625,260,0.61181,0.95332
550,150,625,260,0.77303,0.93452
560,25,625,260,-0.15392,0.95556
560,30,625,260,-0.077773,0.95625
560,35,625,260,0.0049482,0.95674
560,40,625,260,0.12474,0.95703
560,45,625,260,0.23081,0.95683
560,50,625,260,0.38232,0.95703
560,55,625,260,0.55094,0.95886
560,60,625,260,0.77976,0.96078
560,65,625,260,0.99747,0.96542
560,70,625,260,1.276,0.97386
560,75,625,260,1.5536,0.97804
560,80,625,260,1.8911,0.98125
560,85,625,260,2.3,0.98256
560,90,625,260,2.7077,0.97949
560,95,625,260,3.0746,0.96948
560,100,625,260,-2.7914,0.95435
560,105,625,260,-2.3757,0.92371
560,110,625,260,-1.9641,0.87646
560,115,625,260,-1.5891,0.84398
560,120,625,260,-1.1953,0.82114
560,125,625,260,-0.81063,0.83775
560,130,625,260,-0.29998,0.90071
560,135,625,260,0.25365,0.95694
560,140,625,260,0.47665,0.95416
560,145,625,260,0.74791,0.92105
560,150,625,260,0.90685,0.88824
570,25,625,260,-0.14896,0.95652
570,30,625,260,-0.071639,0.95702
570,35,625,260,0.012388,0.95742
570,40,625,260,0.13407,0.95784
570,45,625,260,0.24189,0.95791
570,50,625,260,0.39589,0.95859
570,55,625,260,0.56761,0.96133
570,60,625,260,0.80071,0.96449
570,65,625,260,1.0232,0.97017
570,70,625,260,1.3081,0.97909
570,75,625,260,1.5918,0.9833
570,80,625,260,1.9369,0.9859
570,85,625,260,2.3545,0.98514
570,90,625,260,2.7707,0.97636
570,95,625,260,-3.1392,0.9645
570,100,625,260,-2.7162,0.94154
570,105,625,260,-2.2957,0.90864
570,110,625,260,-1.8843,0.86786
570,115,625,260,-1.5071,0.84539
570,120,625,260,-1.1047,0.84069
570,125,625,260,-0.70456,0.87242
570,130,625,260,-0.16532,0.93876
570,135,625,260,0.41354,0.954
570,140,625,260,0.63857,0.92754
570,145,625,260,0.90437,0.87037
570,150,625,260,1.0569,0.83063
580,25,625,260,-0.15788,0.95582
580,30,625,260,-0.079654,0.95621
580,35,625,260,0.0057052,0.95657
580,40,625,260,0.12905,0.95723
580,45,625,260,0.23834,0.95769
580,50,625,260,0.39472,0.95899
580,55,625,260,0.56972,0.96267
580,60,625,260,0.80701,0.96712
580,65,625,260,1.0339,0.97359
580,70,625,260,1.3253,0.9823
580,75,625,260,1.6148,0.98588
580,80,625,260,1.9666,0.98709
580,85,625,260,2.3918,0.98264
580,90,625,260,2.815,0.971
580,95,625,260,-3.0895,0.95605
580,100,625,260,-2.662,0.92968
580,105,625,260,-2.2391,0.89549
580,110,625,260,-1.8267,0.86164
580,115,625,260,-1.4434,0.85012
580,120,625,260,-1.0323,0.86247
580,125,625,260,-0.61534,0.90515
580,130,625,260,-0.049688,0.95765
580,135,625,260,0.54049,0.92695
580,140,625,260,0.76252,0.88399
580,145,625,260,1.0177,0.81716
580,150,625,260,1.1638,0.77837
590,25,625,260,-0.1525,0.957
590,30,625,260,-0.073124,0.95731
590,35,625,260,0.01354,0.95774
590,40,625,260,0.13882,0.95872
590,45,625,260,0.24993,0.95959
590,50,625,260,0.40894,0.9615
590,55,625,260,0.58726,0.96606
590,60,625,260,0.82924,0.97148
590,65,625,260,1.0611,0.97846
590,70,625,260,1.3589,0.98659
590,75,625,260,1.6544,0.98928
590,80,625,260,2.0133,0.98892
590,85,625,260,2.4464,0.98158
590,90,625,260,2.8766,0.96698
590,95,625,260,-3.0224,0.94813
590,100,625,260,-2.5899,0.9179
590,105,625,260,-2.1644,0.88788
590,110,625,260,-1.7485,0.86334
590,115,625,260,-1.3575,0.86286
590,120,625,260,-0.93179,0.89233
590,125,625,260,-0.49283,0.93871
590,130,625,260,0.095037,0.96093
590,135,625,260,0.68663,0.88351
590,140,625,260,0.90146,0.83328
590,145,625,260,1.1444,0.77062
590,150,625,260,1.2847,0.73945
600,25,625,260,-0.14759,0.95837
600,30,625,260,-0.067073,0.95865
600,35,625,260,0.020904,0.95918
600,40,625,260,0.14817,0.96052
600,45,625,260,0.26115,0.96181
600,50,625,260,0.42287,0.96433
600,55,625,260,0.60463,0.96969
600,60,625,260,0.85139,0.97598
600,65,625,260,1.0882,0.98309
600,70,625,260,1.3923,0.9901
600,75,625,260,1.6937,0.99151
600,80,625,260,2.0596,0.98904
600,85,625,260,2.5001,0.97872
600,90,625,260,2.9367,0.96042
600,95,625,260,-2.9568,0.94033
600,100,625,260,-2.5216,0.91084
600,105,625,260,-2.0909,0.88605
600,110,625,260,-1.6688,0.87167
600,115,625,260,-1.2686,0.88463
600,120,625,260,-0.82356,0.92526
600,125,625,260,-0.36411,0.96136
600,130,625,260,0.23837,0.94216
600,135,625,260,0.81911,0.83643
600,140,625,260,1.026,0.789
600,145,625,260,1.2596,0.73988
600,150,625,260,1.3965,0.71988
