500,25,610,260,-0.15483,0.95735
500,30,610,260,-0.083345,0.95944
500,35,610,260,-0.0065362,0.96129
500,40,610,260,0.10674,0.96249
500,45,610,260,0.20735,0.9622
500,50,610,260,0.35086,0.96175
500,55,610,260,0.50902,0.96083
500,60,610,260,0.72602,0.95773
500,65,610,260,0.93121,0.95608
500,70,610,260,1.19,0.95822
500,75,610,260,1.4491,0.95824
500,80,610,260,1.763,0.95693
500,85,610,260,2.1403,0.95864
500,90,610,260,2.5146,0.96217
500,95,610,260,2.8516,0.96453
500,100,610,260,-3.0529,0.96929
500,105,610,260,-2.6697,0.9714
500,110,610,260,-2.2746,0.95493
500,115,610,260,-1.9119,0.92217
500,120,610,260,-1.522,0.86277
500,125,610,260,-1.1665,0.80939
500,130,610,260,-0.73763,0.77523
500,135,610,260,-0.31696,0.78552
500,140,610,260,-0.15374,0.80485
500,145,610,260,0.052207,0.84565
500,150,610,260,0.18181,0.87013
510,25,610,260,-0.16597,0.95578
510,30,610,260,-0.093393,0.95752
510,35,610,260,-0.015036,0.95896
510,40,610,260,0.10002,0.95976
510,45,610,260,0.20207,0.9593
510,50,610,260,0.34789,0.95871
510,55,610,260,0.50901,0.95808
510,60,610,260,0.72952,0.95584
510,65,610,260,0.93834,0.9556
510,70,610,260,1.2032,0.95955
510,75,610,260,1.4679,0.96085
510,80,610,260,1.7887,0.961
510,85,610,260,2.1748,0.96339
510,90,610,260,2.5587,0.96795
510,95,610,260,2.9031,0.96716
510,100,610,260,-2.992,0.97238
510,105,610,260,-2.5993,0.96538
510,110,610,260,-2.1998,0.93895
510,115,610,260,-1.8347,0.89739
510,120,610,260,-1.4482,0.83732
510,125,610,260,-1.095,0.79189
510,130,610,260,-0.66306,0.78179
510,135,610,260,-0.22614,0.81865
510,140,610,260,-0.051702,0.84668
510,145,610,260,0.17213,0.89436
510,150,610,260,0.31101,0.9197
520,25,610,260,-0.15986,0.9563
520,30,610,260,-0.08596,0.95774
520,35,610,260,-0.0061629,0.95888
