500,25,638,260,-0.1417,0.95934
500,30,638,260,-0.074276,0.96202
500,35,638,260,-0.0021968,0.96459
500,40,638,260,0.10321,0.96672
500,45,638,260,0.19686,0.96713
500,50,638,260,0.32983,0.96739
500,55,638,260,0.47609,0.96648
500,60,638,260,0.67459,0.96279
500,65,638,260,0.86098,0.95907
500,70,638,260,1.0932,0.95678
500,75,638,260,1.3259,0.95396
500,80,638,260,1.6096,0.94951
500,85,638,260,1.9504,0.94764
500,90,638,260,2.2879,0.9465
500,95,638,260,2.5957,0.94458
500,100,638,260,2.9479,0.94702
500,105,638,260,-2.9761,0.95415
500,110,638,260,-2.601,0.96767
500,115,638,260,-2.2422,0.96751
500,120,638,260,-1.8393,0.9421
500,125,638,260,-1.4548,0.8893
500,130,638,260,-0.99556,0.81133
500,135,638,260,-0.57061,0.75097
500,140,638,260,-0.41518,0.74021
500,145,638,260,-0.23106,0.74207
500,150,638,260,-0.11766,0.75004
510,25,638,260,-0.15186,0.95759
510,30,638,260,-0.083333,0.95997
510,35,638,260,-0.0097033,0.96215
510,40,638,260,0.097472,0.96377
510,45,638,260,0.19253,0.96383
510,50,638,260,0.3277,0.96366
510,55,638,260,0.47664,0.96255
510,60,638,260,0.67816,0.95899
510,65,638,260,0.86747,0.95603
510,70,638,260,1.1044,0.95524
510,75,638,260,1.3418,0.95354
510,80,638,260,1.6309,0.95089
510,85,638,260,1.9788,0.95165
510,90,638,260,2.3241,0.95053
510,95,638,260,2.64,0.95195
510,100,638,260,2.9998,0.95593
510,105,638,260,-2.9129,0.96278
510,110,638,260,-2.5278,0.96833
510,115,638,260,-2.1621,0.9565
510,120,638,260,-1.7557,0.91422
510,125,638,260,-1.3728,0.85563
510,130,638,260,-0.91897,0.78661
510,135,638,260,-0.49489,0.74998
510,140,638,260,-0.33638,0.7511
510,145,638,260,-0.14516,0.77032
510,150,638,260,-0.025355,0.7868
520,25,638,260,-0.14578,0.95766
520,30,638,260,-0.075934,0.95976
520,35,638,260,-0.0008809,0.9616
520,40,638,260,0.10824,0.96282
520,45,638,260,0.205,0.9626
520,50,638,260,0.3425,0.96216
520,55,638,260,0.49404,0.9611
520,60,638,260,0.6991,0.95786
520,65,638,260,0.89196,0.95577
520,70,638,260,1.1338,0.9566
520,75,638,260,1.3761,0.95615
520,80,638,260,1.6715,0.95492
520,85,638,260,2.0275,0.95768
520,90,638,260,2.3817,0.95985
520,95,638,260,2.7054,0.96034
520,100,638,260,3.0754,0.9664
520,105,638,260,-2.8277,0.9703
520,110,638,260,-2.4313,0.96559
520,115,638,260,-2.0582,0.94172
